,loss,accuracy,val_loss,val_accuracy
0,0.822259247303009,0.6752373576164246,5.543628692626953,0.0
1,0.6269632577896118,0.7628560066223145,1.440311312675476,0.4782264530658722
2,0.5133088231086731,0.8089398741722107,3.8297958374023438,0.07284244149923325
3,0.45389804244041443,0.8346518874168396,0.8234900832176208,0.7133808135986328
4,0.37000930309295654,0.8692642450332642,2.2051613330841064,0.40617576241493225
5,0.343633234500885,0.878164529800415,0.8220241665840149,0.7664291262626648
6,0.2854154407978058,0.9011076092720032,0.9376901984214783,0.7236738204956055
7,0.2545414865016937,0.906843364238739,0.8088895082473755,0.7830561995506287
8,0.2309153527021408,0.9222705960273743,3.591402053833008,0.3895486891269684
9,0.2643924355506897,0.9125791192054749,2.3749191761016846,0.5431511998176575
10,0.21087846159934998,0.9254351258277893,1.2385517358779907,0.7062549591064453
11,0.19773316383361816,0.9331487417221069,0.216928631067276,0.925574004650116
12,0.17720457911491394,0.9414557218551636,1.2195795774459839,0.7062549591064453
13,0.1827639788389206,0.936906635761261,1.4952980279922485,0.5811559557914734
14,0.14520932734012604,0.9523338675498962,2.8781700134277344,0.31591448187828064
15,0.13906244933605194,0.9551028609275818,5.528444290161133,0.08234362304210663
16,0.12424932420253754,0.9586629867553711,2.9963886737823486,0.3792557418346405
17,0.1352197378873825,0.9554983973503113,0.8821817636489868,0.7624703049659729
18,0.13215656578540802,0.9588607549667358,0.9100699424743652,0.7854315042495728
19,0.10956177860498428,0.967563271522522,0.8740624785423279,0.7822644710540771
20,0.10677877068519592,0.9642009735107422,1.6251219511032104,0.6975455284118652
21,0.10522770136594772,0.9657832384109497,2.4606411457061768,0.6001583337783813
22,0.10175266861915588,0.9661787748336792,1.6466476917266846,0.6666666865348816
23,0.12181137502193451,0.9614319801330566,4.428748607635498,0.3396674692630768
24,0.09646424651145935,0.9703322649002075,3.0262234210968018,0.5684877038002014
25,0.09172604233026505,0.971914529800415,1.1482480764389038,0.6745843291282654
26,0.0840539038181305,0.9731012582778931,2.7088534832000732,0.5534442067146301
27,0.09988197684288025,0.9642009735107422,2.342085123062134,0.6025336384773254
28,0.09369654208421707,0.9707278609275818,6.383986473083496,0.1947743445634842
29,0.08697982877492905,0.9711233973503113,3.314957618713379,0.5502771139144897
30,0.07150889188051224,0.9768591523170471,2.9577600955963135,0.570071280002594
31,0.09685324877500534,0.971914529800415,2.4363441467285156,0.57640540599823
32,0.07669232040643692,0.9729034900665283,2.5881266593933105,0.6128265857696533
33,0.06794355064630508,0.9766613841056824,1.6585454940795898,0.6167854070663452
34,0.06701938062906265,0.9798259735107422,1.8729788064956665,0.6452890038490295
35,0.06677775084972382,0.9770569801330566,3.628021240234375,0.5035629272460938
36,0.0755791962146759,0.9756724834442139,1.9745101928710938,0.6634995937347412
37,0.06414111703634262,0.9790347814559937,1.587986946105957,0.6832937598228455
38,0.05058843642473221,0.983188271522522,4.308060169219971,0.4782264530658722
39,0.07060279697179794,0.9772547483444214,1.128624439239502,0.7767220735549927
40,0.056336887180805206,0.9829905033111572,2.36739444732666,0.6199524998664856
41,0.05397278070449829,0.982594907283783,2.1440751552581787,0.6769596338272095
42,0.0549609512090683,0.9810126423835754,3.1433544158935547,0.6017419099807739
43,0.04678533226251602,0.9845727682113647,2.208627700805664,0.6326207518577576
44,0.05862284451723099,0.9820016026496887,2.4025752544403076,0.5281077027320862
45,0.048929937183856964,0.9841772317886353,3.0183329582214355,0.5407759547233582
46,0.06183929741382599,0.9810126423835754,1.9033981561660767,0.7173396944999695
47,0.04504666477441788,0.984968364238739,2.157503843307495,0.6753761172294617
48,0.047402311116456985,0.983188271522522,2.2137696743011475,0.6429136991500854
49,0.04717929661273956,0.9859572649002075,2.8848838806152344,0.5756136178970337
