,loss,accuracy,val_loss,val_accuracy
0,0.8579860925674438,0.6621835231781006,1.0097935199737549,0.041171811521053314
1,0.6517276763916016,0.7507911324501038,3.92337965965271,0.06175772100687027
2,0.5432895421981812,0.8051819801330566,1.3953813314437866,0.5035629272460938
3,0.4706083834171295,0.8289161324501038,3.298051118850708,0.250989705324173
4,0.41649144887924194,0.8498813509941101,4.677008628845215,0.04275534301996231
5,0.38517633080482483,0.8609572649002075,4.510990619659424,0.3246239125728607
6,0.3310997784137726,0.8769778609275818,0.463914155960083,0.8669833540916443
7,0.31259939074516296,0.8973496556282043,0.4012535512447357,0.8646080493927002
8,0.27801746129989624,0.9040743708610535,5.554668426513672,0.1417260468006134
9,0.2521670162677765,0.907436728477478,1.2937219142913818,0.6262866258621216
10,0.23449410498142242,0.9177215099334717,1.8489793539047241,0.4806017279624939
11,0.22540365159511566,0.925039529800415,3.641360282897949,0.30324622988700867
12,0.20266318321228027,0.9341376423835754,1.3020116090774536,0.7149643898010254
13,0.19958344101905823,0.9333465099334717,6.764645576477051,0.20744259655475616
14,0.1894499510526657,0.9327531456947327,1.9281708002090454,0.4821852743625641
15,0.15102022886276245,0.9469936490058899,2.5152266025543213,0.46080759167671204
16,0.16656777262687683,0.9444224834442139,3.466900110244751,0.3776721954345703
17,0.14327549934387207,0.9523338675498962,1.5158241987228394,0.6254948377609253
18,0.12845852971076965,0.9618275165557861,2.499511480331421,0.50435471534729
